Loaded CSV of size 1000, sim_matrix (1000, 1000).
Running on 1 process(es) with 8 GPU(s) available
Process 0 has 1000 items to process.
Loading checkpoint shards:   0%|                                                        | 0/97 [00:00<?, ?it/s]
Processing:  54%|█████████████████████████████▊                         | 541/1000 [4:05:13<3:26:49, 27.04s/it]
Processing:  54%|█████████████████████████████▊                         | 542/1000 [4:05:40<3:26:21, 27.03s/it]
Processing:  54%|█████████████████████████████▊                         | 543/1000 [4:06:08<3:27:15, 27.21s/it]
Processing:  54%|█████████████████████████████▉                         | 544/1000 [4:06:35<3:26:20, 27.15s/it]
Processing:  55%|█████████████████████████████▉                         | 545/1000 [4:07:02<3:25:48, 27.14s/it]
Processing:  55%|██████████████████████████████                         | 546/1000 [4:07:29<3:24:46, 27.06s/it]
Processing:  55%|██████████████████████████████                         | 547/1000 [4:07:56<3:24:25, 27.08s/it]
Processing:  55%|██████████████████████████████▏                        | 548/1000 [4:08:23<3:23:43, 27.04s/it]
Processing:  55%|██████████████████████████████▏                        | 549/1000 [4:08:50<3:23:05, 27.02s/it]
Processing:  55%|██████████████████████████████▎                        | 550/1000 [4:09:17<3:22:15, 26.97s/it]
Processing:  55%|██████████████████████████████▎                        | 551/1000 [4:09:43<3:21:40, 26.95s/it]
Processing:  55%|██████████████████████████████▎                        | 552/1000 [4:10:11<3:22:01, 27.06s/it]
Processing:  55%|██████████████████████████████▍                        | 553/1000 [4:10:38<3:22:03, 27.12s/it]
Processing:  55%|██████████████████████████████▍                        | 554/1000 [4:11:05<3:21:10, 27.06s/it]
Processing:  56%|██████████████████████████████▌                        | 555/1000 [4:11:32<3:20:22, 27.02s/it]
Processing:  56%|██████████████████████████████▌                        | 556/1000 [4:11:59<3:20:33, 27.10s/it]
Processing:  56%|██████████████████████████████▋                        | 557/1000 [4:12:26<3:19:06, 26.97s/it]
Processing:  56%|██████████████████████████████▋                        | 558/1000 [4:12:53<3:18:29, 26.94s/it]
Processing:  56%|██████████████████████████████▋                        | 559/1000 [4:13:20<3:18:25, 27.00s/it]
Processing:  56%|██████████████████████████████▊                        | 560/1000 [4:13:47<3:17:52, 26.98s/it]
Processing:  56%|██████████████████████████████▊                        | 561/1000 [4:14:14<3:17:14, 26.96s/it]
Processing:  56%|██████████████████████████████▉                        | 562/1000 [4:14:41<3:17:29, 27.05s/it]
Processing:  56%|██████████████████████████████▉                        | 563/1000 [4:15:08<3:17:31, 27.12s/it]
Processing:  56%|███████████████████████████████                        | 564/1000 [4:15:35<3:17:17, 27.15s/it]
Processing:  56%|███████████████████████████████                        | 565/1000 [4:16:03<3:17:27, 27.24s/it]
Processing:  57%|███████████████████████████████▏                       | 566/1000 [4:16:30<3:16:13, 27.13s/it]
Processing:  57%|███████████████████████████████▏                       | 567/1000 [4:16:57<3:15:25, 27.08s/it]
Processing:  57%|███████████████████████████████▏                       | 568/1000 [4:17:24<3:15:16, 27.12s/it]
Processing:  57%|███████████████████████████████▎                       | 569/1000 [4:17:51<3:14:23, 27.06s/it]
Processing:  57%|███████████████████████████████▎                       | 570/1000 [4:18:18<3:13:23, 26.98s/it]
Processing:  57%|███████████████████████████████▍                       | 571/1000 [4:18:44<3:11:53, 26.84s/it]
Processing:  57%|███████████████████████████████▍                       | 572/1000 [4:19:11<3:11:37, 26.86s/it]
Processing:  57%|███████████████████████████████▌                       | 573/1000 [4:19:38<3:10:43, 26.80s/it]
Processing:  57%|███████████████████████████████▌                       | 574/1000 [4:20:05<3:11:02, 26.91s/it]
Processing:  57%|███████████████████████████████▌                       | 575/1000 [4:20:32<3:10:28, 26.89s/it]
Processing:  58%|███████████████████████████████▋                       | 576/1000 [4:20:59<3:10:01, 26.89s/it]
Processing:  58%|███████████████████████████████▋                       | 577/1000 [4:21:25<3:09:10, 26.83s/it]
Processing:  58%|███████████████████████████████▊                       | 578/1000 [4:21:52<3:08:51, 26.85s/it]
Processing:  58%|███████████████████████████████▊                       | 579/1000 [4:22:19<3:08:49, 26.91s/it]
Processing:  58%|███████████████████████████████▉                       | 580/1000 [4:22:46<3:07:36, 26.80s/it]
Processing:  58%|███████████████████████████████▉                       | 581/1000 [4:23:12<3:06:45, 26.74s/it]
Processing:  58%|████████████████████████████████                       | 582/1000 [4:23:39<3:06:50, 26.82s/it]
Processing:  58%|████████████████████████████████                       | 583/1000 [4:24:06<3:06:19, 26.81s/it]
Processing:  58%|████████████████████████████████                       | 584/1000 [4:24:33<3:06:10, 26.85s/it]
Processing:  58%|████████████████████████████████▏                      | 585/1000 [4:25:00<3:06:10, 26.92s/it]
Processing:  59%|████████████████████████████████▏                      | 586/1000 [4:25:27<3:05:43, 26.92s/it]
Processing:  59%|████████████████████████████████▎                      | 587/1000 [4:25:54<3:05:12, 26.91s/it]
Processing:  59%|████████████████████████████████▎                      | 588/1000 [4:26:22<3:05:54, 27.08s/it]
Processing:  59%|████████████████████████████████▍                      | 589/1000 [4:26:48<3:04:17, 26.90s/it]
Processing:  59%|████████████████████████████████▍                      | 590/1000 [4:27:15<3:03:47, 26.90s/it]
Processing:  59%|████████████████████████████████▌                      | 591/1000 [4:27:42<3:03:21, 26.90s/it]
Processing:  59%|████████████████████████████████▌                      | 592/1000 [4:28:08<3:02:14, 26.80s/it]
Processing:  59%|████████████████████████████████▌                      | 593/1000 [4:28:35<3:01:38, 26.78s/it]
Processing:  59%|████████████████████████████████▋                      | 594/1000 [4:29:02<3:01:55, 26.88s/it]
Processing:  60%|████████████████████████████████▋                      | 595/1000 [4:29:30<3:02:16, 27.00s/it]
Processing:  60%|████████████████████████████████▊                      | 596/1000 [4:29:57<3:02:03, 27.04s/it]
Processing:  60%|████████████████████████████████▊                      | 597/1000 [4:30:24<3:01:19, 27.00s/it]
Processing:  60%|████████████████████████████████▉                      | 598/1000 [4:30:50<3:00:24, 26.93s/it]
Processing:  60%|████████████████████████████████▉                      | 599/1000 [4:31:17<3:00:01, 26.94s/it]
Processing:  60%|█████████████████████████████████                      | 600/1000 [4:31:44<2:59:21, 26.90s/it]
Processing:  60%|█████████████████████████████████                      | 601/1000 [4:32:11<2:59:10, 26.94s/it]
Processing:  60%|█████████████████████████████████                      | 602/1000 [4:32:38<2:59:03, 26.99s/it]
Processing:  60%|█████████████████████████████████▏                     | 603/1000 [4:33:05<2:58:18, 26.95s/it]
Processing:  60%|█████████████████████████████████▏                     | 604/1000 [4:33:32<2:58:02, 26.98s/it]
Processing:  60%|█████████████████████████████████▎                     | 605/1000 [4:33:59<2:57:25, 26.95s/it]
Processing:  61%|█████████████████████████████████▎                     | 606/1000 [4:34:26<2:56:56, 26.94s/it]
Processing:  61%|█████████████████████████████████▍                     | 607/1000 [4:34:53<2:56:27, 26.94s/it]
Processing:  61%|█████████████████████████████████▍                     | 608/1000 [4:35:20<2:55:51, 26.92s/it]
Processing:  61%|█████████████████████████████████▍                     | 609/1000 [4:35:47<2:56:13, 27.04s/it]
Processing:  61%|█████████████████████████████████▌                     | 610/1000 [4:36:14<2:55:20, 26.98s/it]
Processing:  61%|█████████████████████████████████▌                     | 611/1000 [4:36:41<2:54:31, 26.92s/it]
Processing:  61%|█████████████████████████████████▋                     | 612/1000 [4:37:08<2:54:23, 26.97s/it]
Processing:  61%|█████████████████████████████████▋                     | 613/1000 [4:37:35<2:53:47, 26.94s/it]
Processing:  61%|█████████████████████████████████▊                     | 614/1000 [4:38:02<2:53:58, 27.04s/it]
Processing:  62%|█████████████████████████████████▊                     | 615/1000 [4:38:29<2:53:39, 27.06s/it]
Processing:  62%|█████████████████████████████████▉                     | 616/1000 [4:38:56<2:52:20, 26.93s/it]
Processing:  62%|█████████████████████████████████▉                     | 617/1000 [4:39:23<2:52:04, 26.96s/it]
Processing:  62%|█████████████████████████████████▉                     | 618/1000 [4:39:50<2:51:22, 26.92s/it]
Processing:  62%|██████████████████████████████████                     | 619/1000 [4:40:17<2:51:10, 26.96s/it]
Processing:  62%|██████████████████████████████████                     | 620/1000 [4:40:43<2:49:58, 26.84s/it]
Processing:  62%|██████████████████████████████████▏                    | 621/1000 [4:41:10<2:49:42, 26.87s/it]
Processing:  62%|██████████████████████████████████▏                    | 622/1000 [4:41:37<2:49:21, 26.88s/it]
Processing:  62%|██████████████████████████████████▎                    | 623/1000 [4:42:04<2:49:17, 26.94s/it]
Processing:  62%|██████████████████████████████████▎                    | 624/1000 [4:42:32<2:49:47, 27.10s/it]
Processing:  62%|██████████████████████████████████▍                    | 625/1000 [4:42:59<2:49:36, 27.14s/it]
Processing:  63%|██████████████████████████████████▍                    | 626/1000 [4:43:26<2:48:30, 27.03s/it]
Processing:  63%|██████████████████████████████████▍                    | 627/1000 [4:43:53<2:48:30, 27.11s/it]
Processing:  63%|██████████████████████████████████▌                    | 628/1000 [4:44:20<2:47:49, 27.07s/it]
Processing:  63%|██████████████████████████████████▌                    | 629/1000 [4:44:47<2:47:14, 27.05s/it]
Processing:  63%|██████████████████████████████████▋                    | 630/1000 [4:45:14<2:46:52, 27.06s/it]
Processing:  63%|██████████████████████████████████▋                    | 631/1000 [4:45:41<2:47:21, 27.21s/it]
Processing:  63%|██████████████████████████████████▊                    | 632/1000 [4:46:09<2:46:52, 27.21s/it]
Processing:  63%|██████████████████████████████████▊                    | 633/1000 [4:46:36<2:46:30, 27.22s/it]
Processing:  63%|██████████████████████████████████▊                    | 634/1000 [4:47:03<2:45:56, 27.20s/it]
Processing:  64%|██████████████████████████████████▉                    | 635/1000 [4:47:30<2:45:46, 27.25s/it]
Processing:  64%|██████████████████████████████████▉                    | 636/1000 [4:47:57<2:44:52, 27.18s/it]
Processing:  64%|███████████████████████████████████                    | 637/1000 [4:48:24<2:43:58, 27.10s/it]
Processing:  64%|███████████████████████████████████                    | 638/1000 [4:48:52<2:43:57, 27.17s/it]
Processing:  64%|███████████████████████████████████▏                   | 639/1000 [4:49:19<2:43:53, 27.24s/it]
Processing:  64%|███████████████████████████████████▏                   | 640/1000 [4:49:46<2:43:02, 27.17s/it]
Processing:  64%|███████████████████████████████████▎                   | 641/1000 [4:50:13<2:42:37, 27.18s/it]
Processing:  64%|███████████████████████████████████▎                   | 642/1000 [4:50:41<2:42:14, 27.19s/it]
Processing:  64%|███████████████████████████████████▎                   | 643/1000 [4:51:08<2:41:38, 27.17s/it]
Processing:  64%|███████████████████████████████████▍                   | 644/1000 [4:51:35<2:41:16, 27.18s/it]
Processing:  64%|███████████████████████████████████▍                   | 645/1000 [4:52:02<2:40:28, 27.12s/it]
Processing:  65%|███████████████████████████████████▌                   | 646/1000 [4:52:29<2:40:32, 27.21s/it]
Processing:  65%|███████████████████████████████████▌                   | 647/1000 [4:52:56<2:40:07, 27.22s/it]
Processing:  65%|███████████████████████████████████▋                   | 648/1000 [4:53:23<2:39:09, 27.13s/it]
Processing:  65%|███████████████████████████████████▋                   | 649/1000 [4:53:50<2:38:31, 27.10s/it]
Processing:  65%|███████████████████████████████████▊                   | 650/1000 [4:54:18<2:38:11, 27.12s/it]
Processing:  65%|███████████████████████████████████▊                   | 651/1000 [4:54:45<2:37:36, 27.10s/it]
Processing:  65%|███████████████████████████████████▊                   | 652/1000 [4:55:11<2:36:41, 27.02s/it]
Processing:  65%|███████████████████████████████████▉                   | 653/1000 [4:55:39<2:37:17, 27.20s/it]
Processing:  65%|███████████████████████████████████▉                   | 654/1000 [4:56:06<2:36:33, 27.15s/it]
Processing:  66%|████████████████████████████████████                   | 655/1000 [4:56:33<2:36:13, 27.17s/it]
Processing:  66%|████████████████████████████████████                   | 656/1000 [4:57:00<2:35:29, 27.12s/it]
Processing:  66%|████████████████████████████████████▏                  | 657/1000 [4:57:28<2:35:11, 27.15s/it]
Processing:  66%|████████████████████████████████████▏                  | 658/1000 [4:57:55<2:34:47, 27.16s/it]
Processing:  66%|████████████████████████████████████▏                  | 659/1000 [4:58:22<2:34:47, 27.24s/it]
Processing:  66%|████████████████████████████████████▎                  | 660/1000 [4:58:49<2:34:20, 27.24s/it]
Processing:  66%|████████████████████████████████████▎                  | 661/1000 [4:59:16<2:33:14, 27.12s/it]
Processing:  66%|████████████████████████████████████▍                  | 662/1000 [4:59:43<2:32:29, 27.07s/it]
Processing:  66%|████████████████████████████████████▍                  | 663/1000 [5:00:10<2:32:14, 27.11s/it]
Processing:  66%|████████████████████████████████████▌                  | 664/1000 [5:00:38<2:32:08, 27.17s/it]
Processing:  66%|████████████████████████████████████▌                  | 665/1000 [5:01:05<2:31:18, 27.10s/it]
Processing:  67%|████████████████████████████████████▋                  | 666/1000 [5:01:32<2:30:49, 27.09s/it]
Processing:  67%|████████████████████████████████████▋                  | 667/1000 [5:01:59<2:30:25, 27.10s/it]
Processing:  67%|████████████████████████████████████▋                  | 668/1000 [5:02:26<2:29:18, 26.98s/it]
Processing:  67%|████████████████████████████████████▊                  | 669/1000 [5:02:53<2:29:20, 27.07s/it]
Processing:  67%|████████████████████████████████████▊                  | 670/1000 [5:03:20<2:28:48, 27.06s/it]
Processing:  67%|████████████████████████████████████▉                  | 671/1000 [5:03:47<2:27:47, 26.95s/it]
Processing:  67%|████████████████████████████████████▉                  | 672/1000 [5:04:14<2:28:03, 27.09s/it]
Processing:  67%|█████████████████████████████████████                  | 673/1000 [5:04:41<2:28:06, 27.17s/it]
Processing:  67%|█████████████████████████████████████                  | 674/1000 [5:05:08<2:27:17, 27.11s/it]
Processing:  68%|█████████████████████████████████████▏                 | 675/1000 [5:05:35<2:26:17, 27.01s/it]
Processing:  68%|█████████████████████████████████████▏                 | 676/1000 [5:06:02<2:25:27, 26.94s/it]
Processing:  68%|█████████████████████████████████████▏                 | 677/1000 [5:06:29<2:24:35, 26.86s/it]
Processing:  68%|█████████████████████████████████████▎                 | 678/1000 [5:06:55<2:24:07, 26.86s/it]
Processing:  68%|█████████████████████████████████████▎                 | 679/1000 [5:07:22<2:23:38, 26.85s/it]
Processing:  68%|█████████████████████████████████████▍                 | 680/1000 [5:07:49<2:23:39, 26.94s/it]
Processing:  68%|█████████████████████████████████████▍                 | 681/1000 [5:08:16<2:23:29, 26.99s/it]
Processing:  68%|█████████████████████████████████████▌                 | 682/1000 [5:08:44<2:23:13, 27.02s/it]
Processing:  68%|█████████████████████████████████████▌                 | 683/1000 [5:09:11<2:22:40, 27.00s/it]
Processing:  68%|█████████████████████████████████████▌                 | 684/1000 [5:09:37<2:22:10, 27.00s/it]
Processing:  68%|█████████████████████████████████████▋                 | 685/1000 [5:10:04<2:21:14, 26.90s/it]
Processing:  69%|█████████████████████████████████████▋                 | 686/1000 [5:10:31<2:20:46, 26.90s/it]
Processing:  69%|█████████████████████████████████████▊                 | 687/1000 [5:10:58<2:20:27, 26.92s/it]
Processing:  69%|█████████████████████████████████████▊                 | 688/1000 [5:11:25<2:19:59, 26.92s/it]
Processing:  69%|█████████████████████████████████████▉                 | 689/1000 [5:11:52<2:19:45, 26.96s/it]
Processing:  69%|█████████████████████████████████████▉                 | 690/1000 [5:12:19<2:18:56, 26.89s/it]
Processing:  69%|██████████████████████████████████████                 | 691/1000 [5:12:46<2:18:38, 26.92s/it]
Processing:  69%|██████████████████████████████████████                 | 692/1000 [5:13:13<2:18:33, 26.99s/it]
Processing:  69%|██████████████████████████████████████                 | 693/1000 [5:13:40<2:17:44, 26.92s/it]
Processing:  69%|██████████████████████████████████████▏                | 694/1000 [5:14:06<2:17:03, 26.87s/it]
Processing:  70%|██████████████████████████████████████▏                | 695/1000 [5:14:33<2:16:35, 26.87s/it]
Processing:  70%|██████████████████████████████████████▎                | 696/1000 [5:15:00<2:16:21, 26.91s/it]
Processing:  70%|██████████████████████████████████████▎                | 697/1000 [5:15:27<2:16:06, 26.95s/it]
Processing:  70%|██████████████████████████████████████▍                | 698/1000 [5:15:54<2:15:13, 26.86s/it]
Processing:  70%|██████████████████████████████████████▍                | 699/1000 [5:16:21<2:15:17, 26.97s/it]
Processing:  70%|██████████████████████████████████████▌                | 700/1000 [5:16:48<2:14:52, 26.98s/it]
Processing:  70%|██████████████████████████████████████▌                | 701/1000 [5:17:15<2:14:14, 26.94s/it]
Processing:  70%|██████████████████████████████████████▌                | 702/1000 [5:17:42<2:14:02, 26.99s/it]
Processing:  70%|██████████████████████████████████████▋                | 703/1000 [5:18:09<2:13:28, 26.96s/it]
Processing:  70%|██████████████████████████████████████▋                | 704/1000 [5:18:36<2:12:50, 26.93s/it]
Processing:  70%|██████████████████████████████████████▊                | 705/1000 [5:19:03<2:12:16, 26.90s/it]
Processing:  71%|██████████████████████████████████████▊                | 706/1000 [5:19:30<2:12:05, 26.96s/it]
Processing:  71%|██████████████████████████████████████▉                | 707/1000 [5:19:57<2:11:57, 27.02s/it]
Processing:  71%|██████████████████████████████████████▉                | 708/1000 [5:20:24<2:11:43, 27.07s/it]
Processing:  71%|██████████████████████████████████████▉                | 709/1000 [5:20:51<2:11:27, 27.10s/it]
Processing:  71%|███████████████████████████████████████                | 710/1000 [5:21:19<2:11:15, 27.16s/it]
Processing:  71%|███████████████████████████████████████                | 711/1000 [5:21:46<2:10:25, 27.08s/it]
Processing:  71%|███████████████████████████████████████▏               | 712/1000 [5:22:12<2:09:22, 26.95s/it]
Processing:  71%|███████████████████████████████████████▏               | 713/1000 [5:22:39<2:08:37, 26.89s/it]
Processing:  71%|███████████████████████████████████████▎               | 714/1000 [5:23:06<2:08:29, 26.96s/it]
Processing:  72%|███████████████████████████████████████▎               | 715/1000 [5:23:33<2:07:58, 26.94s/it]
Processing:  72%|███████████████████████████████████████▍               | 716/1000 [5:24:00<2:07:16, 26.89s/it]
Processing:  72%|███████████████████████████████████████▍               | 717/1000 [5:24:26<2:06:30, 26.82s/it]
Processing:  72%|███████████████████████████████████████▍               | 718/1000 [5:24:53<2:06:13, 26.86s/it]
Processing:  72%|███████████████████████████████████████▌               | 719/1000 [5:25:20<2:05:31, 26.80s/it]
Processing:  72%|███████████████████████████████████████▌               | 720/1000 [5:25:47<2:05:47, 26.95s/it]
Processing:  72%|███████████████████████████████████████▋               | 721/1000 [5:26:14<2:04:57, 26.87s/it]
Processing:  72%|███████████████████████████████████████▋               | 722/1000 [5:26:41<2:04:13, 26.81s/it]
Processing:  72%|███████████████████████████████████████▊               | 723/1000 [5:27:07<2:03:35, 26.77s/it]
Processing:  72%|███████████████████████████████████████▊               | 724/1000 [5:27:35<2:03:41, 26.89s/it]
Processing:  72%|███████████████████████████████████████▉               | 725/1000 [5:28:01<2:03:01, 26.84s/it]
Processing:  73%|███████████████████████████████████████▉               | 726/1000 [5:28:28<2:02:53, 26.91s/it]
Processing:  73%|███████████████████████████████████████▉               | 727/1000 [5:28:55<2:02:21, 26.89s/it]
Processing:  73%|████████████████████████████████████████               | 728/1000 [5:29:22<2:01:42, 26.85s/it]
Processing:  73%|████████████████████████████████████████               | 729/1000 [5:29:49<2:01:14, 26.84s/it]
Processing:  73%|████████████████████████████████████████▏              | 730/1000 [5:30:15<2:00:11, 26.71s/it]
Processing:  73%|████████████████████████████████████████▏              | 731/1000 [5:30:42<2:00:22, 26.85s/it]
Processing:  73%|████████████████████████████████████████▎              | 732/1000 [5:31:09<1:59:30, 26.76s/it]
Processing:  73%|████████████████████████████████████████▎              | 733/1000 [5:31:35<1:58:47, 26.70s/it]
Processing:  73%|████████████████████████████████████████▎              | 734/1000 [5:32:02<1:58:17, 26.68s/it]
Processing:  74%|████████████████████████████████████████▍              | 735/1000 [5:32:29<1:57:53, 26.69s/it]
Processing:  74%|████████████████████████████████████████▍              | 736/1000 [5:32:55<1:57:28, 26.70s/it]
Processing:  74%|████████████████████████████████████████▌              | 737/1000 [5:33:22<1:57:17, 26.76s/it]
Processing:  74%|████████████████████████████████████████▌              | 738/1000 [5:33:49<1:57:12, 26.84s/it]
Processing:  74%|████████████████████████████████████████▋              | 739/1000 [5:34:17<1:57:05, 26.92s/it]
Processing:  74%|████████████████████████████████████████▋              | 740/1000 [5:34:43<1:56:22, 26.85s/it]
Processing:  74%|████████████████████████████████████████▊              | 741/1000 [5:35:10<1:56:13, 26.92s/it]
Processing:  74%|████████████████████████████████████████▊              | 742/1000 [5:35:37<1:56:02, 26.99s/it]
Processing:  74%|████████████████████████████████████████▊              | 743/1000 [5:36:04<1:55:24, 26.94s/it]
Processing:  74%|████████████████████████████████████████▉              | 744/1000 [5:36:31<1:54:47, 26.90s/it]
Processing:  74%|████████████████████████████████████████▉              | 745/1000 [5:36:58<1:54:56, 27.04s/it]
Processing:  75%|█████████████████████████████████████████              | 746/1000 [5:37:25<1:54:16, 26.99s/it]
Processing:  75%|█████████████████████████████████████████              | 747/1000 [5:37:53<1:54:12, 27.08s/it]
Processing:  75%|█████████████████████████████████████████▏             | 748/1000 [5:38:20<1:53:48, 27.10s/it]
Processing:  75%|█████████████████████████████████████████▏             | 749/1000 [5:38:47<1:53:36, 27.16s/it]
Processing:  75%|█████████████████████████████████████████▎             | 750/1000 [5:39:15<1:53:54, 27.34s/it]
Processing:  75%|█████████████████████████████████████████▎             | 751/1000 [5:39:42<1:53:00, 27.23s/it]
Processing:  75%|█████████████████████████████████████████▎             | 752/1000 [5:40:09<1:52:03, 27.11s/it]
Processing:  75%|█████████████████████████████████████████▍             | 753/1000 [5:40:35<1:51:10, 27.01s/it]
Processing:  75%|█████████████████████████████████████████▍             | 754/1000 [5:41:03<1:51:09, 27.11s/it]
Processing:  76%|█████████████████████████████████████████▌             | 755/1000 [5:41:30<1:50:28, 27.05s/it]
Processing:  76%|█████████████████████████████████████████▌             | 756/1000 [5:41:57<1:49:45, 26.99s/it]
Processing:  76%|█████████████████████████████████████████▋             | 757/1000 [5:42:23<1:49:09, 26.95s/it]
Processing:  76%|█████████████████████████████████████████▋             | 758/1000 [5:42:51<1:49:33, 27.16s/it]
Processing:  76%|█████████████████████████████████████████▋             | 759/1000 [5:43:18<1:48:59, 27.13s/it]
Processing:  76%|█████████████████████████████████████████▊             | 760/1000 [5:43:46<1:48:52, 27.22s/it]
Processing:  76%|█████████████████████████████████████████▊             | 761/1000 [5:44:12<1:47:52, 27.08s/it]
Processing:  76%|█████████████████████████████████████████▉             | 762/1000 [5:44:39<1:47:14, 27.03s/it]
Processing:  76%|█████████████████████████████████████████▉             | 763/1000 [5:45:06<1:46:40, 27.01s/it]
Processing:  76%|██████████████████████████████████████████             | 764/1000 [5:45:33<1:46:05, 26.97s/it]
Processing:  76%|██████████████████████████████████████████             | 765/1000 [5:46:00<1:45:26, 26.92s/it]
Processing:  77%|██████████████████████████████████████████▏            | 766/1000 [5:46:27<1:45:21, 27.02s/it]
Processing:  77%|██████████████████████████████████████████▏            | 767/1000 [5:46:54<1:45:05, 27.06s/it]
Processing:  77%|██████████████████████████████████████████▏            | 768/1000 [5:47:22<1:44:52, 27.12s/it]
Processing:  77%|██████████████████████████████████████████▎            | 769/1000 [5:47:48<1:44:08, 27.05s/it]
Processing:  77%|██████████████████████████████████████████▎            | 770/1000 [5:48:15<1:43:36, 27.03s/it]
Processing:  77%|██████████████████████████████████████████▍            | 771/1000 [5:48:42<1:42:48, 26.94s/it]
Processing:  77%|██████████████████████████████████████████▍            | 772/1000 [5:49:09<1:42:20, 26.93s/it]
Processing:  77%|██████████████████████████████████████████▌            | 773/1000 [5:49:36<1:41:54, 26.94s/it]
Processing:  77%|██████████████████████████████████████████▌            | 774/1000 [5:50:03<1:41:22, 26.92s/it]
Processing:  78%|██████████████████████████████████████████▋            | 775/1000 [5:50:29<1:40:37, 26.83s/it]
Processing:  78%|██████████████████████████████████████████▋            | 776/1000 [5:50:56<1:39:50, 26.74s/it]
Processing:  78%|██████████████████████████████████████████▋            | 777/1000 [5:51:23<1:39:54, 26.88s/it]
Processing:  78%|██████████████████████████████████████████▊            | 778/1000 [5:51:50<1:39:27, 26.88s/it]
Processing:  78%|██████████████████████████████████████████▊            | 779/1000 [5:52:17<1:39:09, 26.92s/it]
Processing:  78%|██████████████████████████████████████████▉            | 780/1000 [5:52:44<1:38:45, 26.93s/it]
Processing:  78%|██████████████████████████████████████████▉            | 781/1000 [5:53:11<1:38:16, 26.92s/it]
Processing:  78%|███████████████████████████████████████████            | 782/1000 [5:53:38<1:37:37, 26.87s/it]
Processing:  78%|███████████████████████████████████████████            | 783/1000 [5:54:04<1:36:56, 26.80s/it]
